epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,1421.5,0.41583,0.57792,0.27744,0.87835,0.92403,0.89222,0.93846,0.71349,0.93202,0.89994,0.9489,0.6038,0.91435,1.1459,0.49816,1.09113,0.000155581,0.000155581,0.000155581
81,1439.04,0.41067,0.56383,0.28005,0.87342,0.91463,0.88803,0.94221,0.7144,0.93071,0.90347,0.95568,0.60344,0.91447,1.14533,0.49862,1.09585,0.000148512,0.000148512,0.000148512
82,1456.79,0.4052,0.56235,0.27583,0.87064,0.91433,0.90655,0.93803,0.71888,0.92137,0.9112,0.94774,0.59985,0.90608,1.14706,0.50019,1.09078,0.000141443,0.000141443,0.000141443
83,1474.53,0.40965,0.56704,0.27823,0.8713,0.92876,0.88095,0.93831,0.7118,0.94322,0.89791,0.94814,0.59717,0.8974,1.1435,0.49973,1.0792,0.000134375,0.000134375,0.000134375
84,1492.07,0.40139,0.56371,0.2757,0.8752,0.90021,0.90562,0.94295,0.71767,0.92166,0.90844,0.9524,0.60438,0.90713,1.14016,0.49358,1.08411,0.000127306,0.000127306,0.000127306
85,1509.59,0.40046,0.54887,0.27103,0.87012,0.92505,0.8861,0.93993,0.71385,0.93819,0.89961,0.95706,0.60422,0.91694,1.14116,0.49585,1.10167,0.000120238,0.000120238,0.000120238
86,1527.19,0.39853,0.55061,0.26879,0.87276,0.9246,0.89575,0.94673,0.71978,0.93257,0.90347,0.9537,0.60084,0.91672,1.155,0.49696,1.09345,0.000113169,0.000113169,0.000113169
87,1544.75,0.39403,0.55551,0.26656,0.87558,0.91576,0.90541,0.94572,0.7292,0.92747,0.91699,0.95753,0.60712,0.89512,1.15173,0.48752,1.07832,0.0001061,0.0001061,0.0001061
88,1562.4,0.38942,0.55357,0.26419,0.8672,0.92975,0.89575,0.94371,0.71944,0.93576,0.90154,0.94892,0.59963,0.90818,1.15199,0.48782,1.08684,9.90318e-05,9.90318e-05,9.90318e-05
89,1580,0.38601,0.53902,0.26835,0.86879,0.90722,0.92278,0.94856,0.72336,0.93462,0.91699,0.95824,0.60694,0.90165,1.13662,0.48772,1.07573,9.19632e-05,9.19632e-05,9.19632e-05
90,1597.69,0.39342,0.54602,0.26546,0.86861,0.90195,0.90568,0.94028,0.72194,0.91338,0.91606,0.95841,0.60314,0.90023,1.15786,0.48349,1.07305,8.48946e-05,8.48946e-05,8.48946e-05
91,1615.98,0.79502,1.04474,0.43595,1.05865,0.91149,0.90541,0.93589,0.70379,0.92619,0.92056,0.95619,0.59138,0.89789,1.13975,0.48755,1.07116,7.7826e-05,7.7826e-05,7.7826e-05
92,1633.41,0.76761,0.99296,0.41374,1.03586,0.92106,0.901,0.94555,0.72084,0.93489,0.91474,0.96059,0.60912,0.90796,1.11383,0.48073,1.08289,7.07574e-05,7.07574e-05,7.07574e-05
93,1650.63,0.76792,0.97014,0.41542,1.03727,0.92694,0.90927,0.94603,0.73142,0.93678,0.91892,0.96083,0.60985,0.87106,1.12041,0.47048,1.06417,6.36888e-05,6.36888e-05,6.36888e-05
94,1668.03,0.76597,0.97475,0.40314,1.03582,0.93524,0.89189,0.95049,0.73399,0.92337,0.93042,0.96286,0.61384,0.87993,1.11606,0.45731,1.06217,5.66202e-05,5.66202e-05,5.66202e-05
95,1685.45,0.73583,0.95096,0.39849,1.01566,0.93093,0.90927,0.94929,0.7266,0.94323,0.91313,0.96031,0.6087,0.88459,1.1191,0.4634,1.072,4.95516e-05,4.95516e-05,4.95516e-05
96,1703,0.72785,0.951,0.38893,1.00918,0.92031,0.91892,0.94763,0.73038,0.92805,0.92664,0.96219,0.60682,0.8814,1.11821,0.45596,1.06534,4.2483e-05,4.2483e-05,4.2483e-05
97,1720.33,0.7322,0.95549,0.37655,1.00647,0.90732,0.92609,0.94917,0.73137,0.91544,0.93243,0.96159,0.61454,0.87878,1.11652,0.46002,1.06721,3.54144e-05,3.54144e-05,3.54144e-05
98,1737.57,0.73051,0.9433,0.37589,1.01291,0.91887,0.91826,0.94497,0.73112,0.92469,0.92278,0.95838,0.61428,0.88267,1.11866,0.4564,1.07231,2.83458e-05,2.83458e-05,2.83458e-05
99,1754.79,0.72692,0.93877,0.38661,1.00585,0.9161,0.91506,0.94413,0.72747,0.9424,0.90541,0.95921,0.61211,0.88103,1.1146,0.45672,1.06924,2.12772e-05,2.12772e-05,2.12772e-05
100,1772.41,0.74714,0.96379,0.39047,1.01375,0.9077,0.92085,0.94548,0.72954,0.91531,0.92857,0.95845,0.61554,0.87555,1.11328,0.4551,1.07126,1.42086e-05,1.42086e-05,1.42086e-05
